player,monster,level,variant,出場回数,A(アクティブ),P(コンパニオン),url01,url02,url03,url04,url05,url06,url07,url08,url09,url10,url11
Lollypop,エアリエル,32,原種,3,セメタリーゲート / バーニングレイジ / ファイアランス,ミラージュ / リフレクション / 心の壁 / 心の棘,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=70&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=200&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=202&se=5&t=1,,,,,,,,
Lollypop,ホブゴブリンキング,50,亜種2,2,アウェイクニング / ペイルムーン / リヴァイヴ,フレイムアシスト / フレイムバリア,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=102&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=166&se=5&t=1,,,,,,,,,
ユウア,ドール (1),35,原種,2,アースクェイク / スタンピード / チャージ / ハードブロウ,エンジェリックウィング / 戦いのエール,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=4&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=137&se=5&t=1,,,,,,,,,
ユウア,ドール (2),34,原種,2,アースクェイク / スタンピード / チャージ / ハードブロウ,エンジェリックウィング,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=4&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=137&se=5&t=1,,,,,,,,,
ユウア,アークディスプレイサー,54,原種,3,アンブッシュ / カラカス / ホロウワールド / 光のベール / 光の楔,エンジェリックウィング / クィックオーダー / ハートオブオーシャン,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=4&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=137&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=139&se=5&t=1,,,,,,,,
ユウア,オールドワン,43,亜種2,5,エルフショット / ヒーリング / ミラーズ / ユロール / 悪魔のトリル,エンジェリックウィング / ハートオブオーシャン / ハートオブフレイム / ミラージュ / リフレクション / 魔力ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=4&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=100&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=133&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=137&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=139&se=5&t=1,,,,,,
ユウア,フラーユ (1),29,原種,4,セメタリーゲート / ペイルムーン,コールドアシスト / 敏捷ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=36&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=134&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=135&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=138&se=5&t=1,,,,,,,
ユウア,フラーユ (2),17,原種,4,アイスランス / セメタリーゲート / ペイルムーン,コールドアシスト / 敏捷ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=36&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=134&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=135&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=138&se=5&t=1,,,,,,,
ユウア,エアリエル,54,原種,6,セメタリーゲート / テンペスト / フェアリーエイド,クィックオーダー / ハートオブフレイム / 守りのミンネ / 心の壁 / 敏捷ブースト / 魔力ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=36&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=68&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=134&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=135&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=136&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=138&se=5&t=1,,,,,
ユウア,サキュバス,43,亜種1,4,アウェイクニング / エルフショット / セメタリーゲート / 悪魔のトリル,ハートオブフレイム / 心の棘 / 魔力ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=36&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=134&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=135&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=138&se=5&t=1,,,,,,,
ユウア,ダークヤング (1),42,原種,5,ガッシマ / スタンピード / チャージ / ハードブロウ / ブラッドセイバー,守りのミンネ / 戦いのエール,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=68&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=100&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=133&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=136&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=139&se=5&t=1,,,,,,
ユウア,ダークヤング (2),36,原種,5,ガッシマ / スタンピード / チャージ / ハードブロウ,守りのミンネ / 戦いのエール,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=68&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=100&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=133&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=136&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=139&se=5&t=1,,,,,,
ユウア,ルサルカ,50,亜種2,2,ウィンターブラスト / スリープクラウド / フラッド,ハートオブフレイム / 敏捷ブースト / 魔力ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=68&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=136&se=5&t=1,,,,,,,,,
ユウア,アトラク＝ナクア,35,亜種2,2,エンジェルダスト / ゴッサマーチェイン / トランキリティ / ミラーズ / ユロール,クィックオーダー / 守りのミンネ / 心の壁,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=100&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=133&se=5&t=1,,,,,,,,,
酒と泪,ハイドラ,70,原種,11,クァドラストライク / ラーヴァフロウ / 炎のベール / 誘い受け / 踏みつけ,エンジェリックウィング,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=1&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=2&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=3&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=4&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=5&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=6&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=7&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=8&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=9&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=10&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=11&se=5&t=1
酒と泪,ダークヤング,54,原種,1,イボニーシード / ファストブレード / 光の楔,リフレクション / 防御ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=1&se=5&t=1,,,,,,,,,,
酒と泪,ドール (1),63,亜種1,11,アースクェイク / カロウシブスピット / スカラド / ダルバドーハ / 炎の刻印,リジェネレイト / リフレクション,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=1&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=2&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=3&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=4&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=5&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=6&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=7&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=8&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=9&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=10&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=11&se=5&t=1
酒と泪,ドール (2),43,亜種2,10,アースクェイク / ダルバドーハ / バインドグラスプ / 炎の楔 / 熱傷,リジェネレイト / 守りのミンネ,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=2&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=3&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=4&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=5&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=6&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=7&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=8&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=9&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=10&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=11&se=5&t=1,
酒と泪,オールドワン,64,原種,11,デルバイス / トランキリティ / ミラーズ / ユロール / ラストシュリーク,リジェネレイト / リフレクション / 守りのミンネ / 防御ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=1&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=2&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=3&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=4&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=5&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=6&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=7&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=8&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=9&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=10&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=11&se=5&t=1
pmg,ガッシムブラック,45,原種,2,くすぐり / まさぐり / ガッシマ / チャージ,守りのミンネ / 戦いのエール,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=2&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=75&se=5&t=1,,,,,,,,,
pmg,ガッシムホワイト,41,原種,2,ガッシマ / スタンピード / チャージ / バインドグラスプ,守りのミンネ / 戦いのエール,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=2&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=75&se=5&t=1,,,,,,,,,
pmg,エボニールミナス,36,原種,2,テラーコール / 光のベール,心の壁 / 心の棘,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=2&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=75&se=5&t=1,,,,,,,,,
pmg,オールドワンップル,31,原種,2,ウィンドボルト / ミラーズ,ミラージュ / 心の棘,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=2&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=75&se=5&t=1,,,,,,,,,
pmg,一郎,46,原種,9,くすぐり / まさぐり / ガッシマ / チャージ / ペトロガス,エンジェリックウィング / ハートオブウィンド / ミラージュ / レジストシック / 予習復習 / 命中ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=34&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=67&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=68&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=69&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=70&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=71&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=72&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=73&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=74&se=5&t=1,,
pmg,二郎,42,原種,9,ガッシマ / スタンピード / チャージ / バインドグラスプ / ペトロガス,レジストシック / 予習復習,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=34&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=67&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=68&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=69&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=70&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=71&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=72&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=73&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=74&se=5&t=1,,
pmg,三郎,37,原種,9,テラーコール / ルビーライト / 光のベール,アウタークッキー,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=34&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=67&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=68&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=69&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=70&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=71&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=72&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=73&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=74&se=5&t=1,,
pmg,花子,32,原種,9,ウィンドボルト / テンプテイション / ミラーズ,アウタークッキー,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=34&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=67&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=68&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=69&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=70&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=71&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=72&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=73&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=74&se=5&t=1,,
ショーンマイケル,ブラスドラゴン,55,原種,10,ドラゴンスケイル / ハードブロウ / ファイアブレス,ビーストクッキー / リジェネレイト,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=8&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=40&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=72&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=104&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=136&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=200&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=232&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=265&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=266&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=267&se=5&t=1,
ショーンマイケル,ジャバウォック (1),70,亜種1,1,エイミング / ベノムスティング / 氷葬,フレイムバリア / 敏捷ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=168&se=5&t=1,,,,,,,,,,
ショーンマイケル,ジャバウォック (2),68,亜種2,8,ジャバー / ダブルアタック / ハードブロウ / ファイアボール / ファストブレード,ビーストクッキー,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=8&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=72&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=136&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=200&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=232&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=265&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=266&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=267&se=5&t=1,,,
ショーンマイケル,ファリシー,63,亜種2,4,ウィンドボルト / コールドボルト / ダークボルト / チャージ / バニシュ,ハートオブオーシャン / フェアリークッキー / リジェネレイト / レジストシール,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=8&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=40&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=168&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=266&se=5&t=1,,,,,,,
ショーンマイケル,グウィリオン,64,亜種1,8,ウィンドボルト / ダブルアタック / ハルバード / ヒーリング / ファイアボール,フェアリークッキー / レジストポイズン,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=8&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=72&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=136&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=200&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=232&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=265&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=266&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=267&se=5&t=1,,,
ショーンマイケル,踏みつけ,39,亜種2,2,スウィング / 超低周波 / 踏みつけ,戦いのエール / 防御ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=40&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=104&se=5&t=1,,,,,,,,,
ショーンマイケル,サキュバス,68,原種,8,アイスボール / サクション / テンプテイション / ファストブレード / 超低周波,フェアリークッキー / 敏捷ブースト / 魔力ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=40&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=72&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=104&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=136&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=200&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=232&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=265&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=267&se=5&t=1,,,
ショーンマイケル,アルビノペンギン,24,亜種1,1,テラーコール / トライペック,アウタークッキー,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=104&se=5&t=1,,,,,,,,,,
ショーンマイケル,ペリュトン,66,原種,1,滅びの翼,命中ブースト / 心の壁,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=168&se=5&t=1,,,,,,,,,,
ショーンマイケル,スキュラ,70,亜種2,1,アイスランス / イーヴルフルート / ファイアボール / 氷葬,レジストポイズン,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=168&se=5&t=1,,,,,,,,,,
Vince,ジャバウォック,48,亜種2,11,ウォークライ / ジャバー / ハードブロウ,HPブースト / フレイムバリア / 守りのミンネ / 攻撃ブースト / 敏捷ブースト / 防火布,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=9&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=41&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=73&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=105&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=137&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=169&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=201&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=233&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=265&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=298&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=299&se=5&t=1
Vince,スキュラ,46,原種,10,アイスランス / バインドグラスプ,,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=9&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=41&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=73&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=137&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=169&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=201&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=233&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=265&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=298&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=299&se=5&t=1,
Vince,エアリエル,37,原種,11,エルフショット / テンペスト / ファイアボール,魔力ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=9&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=41&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=73&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=105&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=137&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=169&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=201&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=233&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=265&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=298&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=299&se=5&t=1
Vince,スノウ,31,亜種1,11,エルフショット / スノウストーム / スリートストーム / 氷の花,リフレクション / レジストシック / レジストポイズン / 敏捷ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=9&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=41&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=73&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=105&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=137&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=169&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=201&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=233&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=265&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=298&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=299&se=5&t=1
Vince,ラベンダードラゴン,10,原種,1,夢の終わり / 氷葬,,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=105&se=5&t=1,,,,,,,,,,
覚者ロイ,ハイドラ,32,亜種2,9,くすぐり / クァドラストライク / チャージ / ハードブロウ / ラーヴァフロウ,レジストペトリ / 命中ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=11&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=43&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=75&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=107&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=139&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=171&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=203&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=267&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=331&se=5&t=1,,
覚者ロイ,パズズ,35,原種,9,ダブルアタック / チャージ / デルタスラッシュ,戦いのエール / 攻撃ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=11&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=43&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=75&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=107&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=139&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=171&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=203&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=267&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=331&se=5&t=1,,
覚者ロイ,グレムリン,27,原種,9,エルフショット / ヒーリング / 風葬,HPブースト,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=11&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=43&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=75&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=107&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=139&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=171&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=203&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=267&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=331&se=5&t=1,,
覚者ロイ,クン・アヌン,31,亜種2,9,エルフショット / バーニングレイジ / ファイアボール / ファイアランス / リヴァイヴ,クィックオーダー,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=11&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=43&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=75&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=107&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=139&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=171&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=203&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=267&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=331&se=5&t=1,,
覚者ロイ,ダークヤング (1),27,原種,2,イボニーシード / ガッシマ,リジェネレイト,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=235&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=299&se=5&t=1,,,,,,,,,
覚者ロイ,ダークヤング (2),12,原種,2,ガッシマ,ハートオブウィンド,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=235&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=299&se=5&t=1,,,,,,,,,
覚者ロイ,アトラク＝ナクア,6,原種,2,ゴッサマーチェイン,心の棘,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=235&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=299&se=5&t=1,,,,,,,,,
