player,letter,出場回数,monster,level,variant,image,A(アクティブ),P(コンパニオン),url01,url02,url03,url04,url05,url06,url07,url08,url09,url10,url11
イマクロ,C,1,ティンダロスハウンド,70,原,https://eldersign.jp/img/mi/g/f0/054_hounds-of-tindalos_0g4.png,ダブルアタック / チャージ / フェイズアウト / 光の刻印,レジストシック / レジストスリープ,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=74&se=8&t=1,,,,,,,,,,
イマクロ,C,1,ペリ,70,原,https://eldersign.jp/img/mi/g/f0/042_peri_0g4.png,トランキリティ / ポイズンクラウド / リヴァイヴ / 光の楔,レジストシック / レジストスリープ,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=74&se=8&t=1,,,,,,,,,,
カリスト,G,11,地を喰らうスピキ,72,亜1,https://eldersign.jp/img/mi/p/f0/056_dhole_1g4.png,カロウシブスピット / スキュアー / スタンピード / トライペック / ブラッドセイバー,セントリー / ハートオブオーシャン / リジェネレイト / 守りのミンネ / 戦いのエール,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=6&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=38&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=70&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=102&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=134&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=166&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=199&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=200&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=201&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=202&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=203&se=8&t=1
カリスト,G,7,畝の後ろの後ろを歩くモノ,70,原,https://eldersign.jp/img/mi/g/f0/055_dark-young_0g4.png,スキュアー / スタンピード / トライペック / トランキリティ / ベノムスクラッチ,カウンター / セントリー / ハートオブオーシャン / リジェネレイト / 守りのミンネ / 戦いのエール,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=6&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=38&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=70&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=166&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=199&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=200&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=203&se=8&t=1,,,,
カリスト,G,11,星のスピキ擬態型,70,亜2,https://eldersign.jp/img/mi/p/f0/052_star-vampire_2g7.png,アンブッシュ / カラカス / フォトケミカルスモッグ / ミラーズ / 光のベール,HPブースト / クィックオーダー / ボディケア / 守りのミンネ / 戦いのエール,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=6&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=38&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=70&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=102&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=134&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=166&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=199&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=200&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=201&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=202&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=203&se=8&t=1
カリスト,G,11,比良坂初音,70,亜2,https://eldersign.jp/img/mi/p/f0/066_atlach-nacha_2g4.png,エルフショット / ミラーズ / ユロール / 光のベール / 光の楔,HPブースト / クィックオーダー / ハートオブフレイム / リジェネレイト / レジストバインド / 守りのミンネ / 心の棘 / 戦いのエール,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=6&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=38&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=70&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=102&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=134&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=166&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=199&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=200&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=201&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=202&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=203&se=8&t=1
カリスト,G,4,復活の淫夢くんUC,72,亜2,https://eldersign.jp/img/mi/p/f0/057_arch-displacers_2g4.png,カラカス / フォトケミカルスモッグ / ベノムスクラッチ / ルルハラント / 光のベール,クィックオーダー / ボディケア,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=102&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=134&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=201&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=202&se=8&t=1,,,,,,,
タカヤマン,H,7,ドール／壱,58,原,https://eldersign.jp/img/mi/g/f0/056_dhole_0g4.png,アウターキラー / アースクェイク / スキュアー / スタンピード / チャージ,ミラージュ / リジェネレイト / 守りのミンネ / 戦いのエール,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=7&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=39&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=71&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=135&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=167&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=232&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=235&se=8&t=1,,,,
タカヤマン,H,2,ティンダロスハウンド@,52,亜1,https://eldersign.jp/img/mi/p/f0/054_hounds-of-tindalos_1g4.png,スキュアー / フェイズアウト / ルルハラント / 光のベール / 光の楔,リジェネレイト / 守りのミンネ,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=7&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=39&se=8&t=1,,,,,,,,,
タカヤマン,H,7,F.S.M.～②,50,亜2,https://eldersign.jp/img/mi/p/f0/053_fsm_2g7.png,テンペスト / フォトケミカルスモッグ / ミラーズ / ユロール / 光の楔,HPブースト / クィックオーダー / ハートオブフレイム / リジェネレイト / 守りのミンネ / 心の棘,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=7&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=39&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=71&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=135&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=167&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=232&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=235&se=8&t=1,,,,
タカヤマン,H,3,スターヴァンパイア☆☆,50,原,https://eldersign.jp/img/mi/g/f0/052_star-vampire_0g7.png,アンブッシュ / ミラーズ / ユロール / 光のベール / 光の楔,HPブースト / クィックオーダー,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=7&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=71&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=235&se=8&t=1,,,,,,,,
タカヤマン,H,4,スターヴァンパイア☆,49,原,https://eldersign.jp/img/mi/g/f0/052_star-vampire_0g7.png,ミラーズ / ユロール / 光のベール / 光の楔 / 風葬,ハートオブフレイム / ミラージュ,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=39&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=135&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=167&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=232&se=8&t=1,,,,,,,
タカヤマン,H,3,ダークヤング／A,46,亜2,https://eldersign.jp/img/mi/p/f0/055_dark-young_2g7.png,スキュアー / チャージ / ディスペル / ブラッドセイバー / 光のベール,守りのミンネ / 戦いのエール,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=71&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=167&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=235&se=8&t=1,,,,,,,,
タカヤマン,H,3,ケット・シー／１号,63,亜2,https://eldersign.jp/img/mi/g/f0/008_caitsith_2g7.png,テンペスト / ヒヤデスウィンド / フェアリーエイド / ペイルムーン / 光のベール,ハートオブウィンド / フェアリークッキー / レジストバインド / 戦いのエール,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=103&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=233&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=234&se=8&t=1,,,,,,,,
タカヤマン,H,2,ケット・シー／２号,70,亜2,https://eldersign.jp/img/mi/g/f0/008_caitsith_2g7.png,アゼランザ / エンジェルダスト / トランキリティ / フェイズアウト / ルルハラント,HPブースト / クィックオーダー / ミラージュ / リジェネレイト,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=103&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=233&se=8&t=1,,,,,,,,,
タカヤマン,H,2,スノウ／白,70,亜2,https://eldersign.jp/img/mi/g/f0/020_snow_2g7.png,ヒヤデスウィンド / フサリア / フラッシュファイア / リヴァイヴ / 炎の刻印,ハートオブフレイム / ミラージュ,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=103&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=233&se=8&t=1,,,,,,,,,
タカヤマン,H,2,サキュバス様,36,亜1,https://eldersign.jp/img/mi/p/f0/043_succubus_1g7.png,アウェイクニング / エルフショット / スタンダールシンドローム / ペイルムーン / 光のベール,フェアリークッキー / レジストバインド / 心の棘,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=103&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=234&se=8&t=1,,,,,,,,,
タカヤマン,H,2,アトラク×ナクア,35,亜1,https://eldersign.jp/img/mi/p/f0/066_atlach-nacha_1g4.png,ゴッサマーチェイン / ディスペル / ブラッドセイバー / ルールオブドリームス / 光のベール,守りのミンネ / 心の棘,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=135&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=232&se=8&t=1,,,,,,,,,
タカヤマン,H,1,ブラスドラゴン／赤燐,73,亜2,https://eldersign.jp/img/mi/p/f0/049_brass-dragon_2g7.png,スキュアー / スパイクテイル / ヴェンデッタ / 光の刻印,コールドアシスト / 守りのミンネ,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=199&se=8&t=1,,,,,,,,,,
タカヤマン,H,1,ハイドラ！,74,亜2,https://eldersign.jp/img/mi/p/f0/048_hydra_2g7.png,アウターキラー / アースクェイク / グランドスラム / スキュアー / チャージ,守りのミンネ / 戦いのエール,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=199&se=8&t=1,,,,,,,,,,
タカヤマン,H,1,クン・アヌン／ロア,53,亜2,https://eldersign.jp/img/mi/g/f0/026_cwn-annwn_2g7.png,カラカス / ドラゴニックロア / 光のベール / 光の楔,HPブースト / クィックオーダー,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=199&se=8&t=1,,,,,,,,,,
タカヤマン,H,1,ウルタールの猫／トラ,36,亜2,https://eldersign.jp/img/mi/g/f0/065_cats-of-ulthar_2g4.png,フライト / リヴァイヴ / 光のベール / 光の楔 / 月光浴,守りのミンネ / 心の棘,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=199&se=8&t=1,,,,,,,,,,
タカヤマン,H,1,サキュバス／１,49,原,https://eldersign.jp/img/mi/g/f0/043_succubus_0g7.png,アウェイクニング / エンジェルダスト / スタンダールシンドローム / ペイルムーン / 悪魔のトリル,リジェネレイト / 守りのミンネ,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=233&se=8&t=1,,,,,,,,,,
タカヤマン,H,1,ペリ／冷,67,亜2,https://eldersign.jp/img/mi/p/f0/042_peri_2g7.png,アイスランス / スノウストーム / ペイルムーン / 氷の刻印 / 氷の花,フェアリークッキー,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=234&se=8&t=1,,,,,,,,,,
タカヤマン,H,1,スノウ／藍,53,亜1,https://eldersign.jp/img/mi/g/f0/020_snow_1g7.png,キャンセレイション / フェアリーエイド / フサリア,フェアリークッキー,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=234&se=8&t=1,,,,,,,,,,
ClayClay,I,6,F.S.M.,53,原,https://eldersign.jp/img/mi/g/f0/053_fsm_0g4.png,セメタリーゲート / ハスタリーザ / ミラーズ / ユロール / ルルハラント,クィックオーダー / リジェネレイト / 守りのミンネ / 敏捷ブースト / 防御ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=8&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=40&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=72&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=104&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=232&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=266&se=8&t=1,,,,,
ClayClay,I,3,ドール,52,亜1,https://eldersign.jp/img/mi/p/f0/056_dhole_1g4.png,のしかかり / カロウシブスピット / ガッシマ / ブラッドセイバー / 踏みつけ,リジェネレイト / 守りのミンネ / 戦いのエール / 敏捷ブースト / 防御ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=8&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=72&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=266&se=8&t=1,,,,,,,,
ClayClay,I,6,星鈴,64,亜1,https://eldersign.jp/img/mi/p/f0/052_star-vampire_1g4.png,アンブッシュ / フォトケミカルスモッグ / ミラーズ / ユロール / 闇の楔,クィックオーダー / 命中ブースト / 守りのミンネ / 心の壁 / 心の棘,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=8&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=40&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=72&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=104&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=232&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=266&se=8&t=1,,,,,
ClayClay,I,6,ミル＝フイユ,64,亜1,https://eldersign.jp/img/mi/p/f0/066_atlach-nacha_1g7.png,エルフショット / ゴッサマーチェイン / ミラーズ / ルルハラント / ルールオブドリームス,HPブースト / クィックオーダー / リジェネレイト / レジストシール / 心の棘,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=8&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=40&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=72&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=104&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=232&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=266&se=8&t=1,,,,,
ClayClay,I,3,密歌,58,亜2,https://eldersign.jp/img/mi/g/f0/078_zhar_2g4.png,キャンセレイション / ハスタリーザ / フォトケミカルスモッグ / ミラーズ / ユロール,クィックオーダー / 守りのミンネ / 心の壁,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=40&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=104&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=232&se=8&t=1,,,,,,,,
ClayClay,I,5,ハルドル,57,原,https://eldersign.jp/img/mi/g/f0/049_brass-dragon_0g4.png,アースクェイク / スキュアー / スタンピード / ヒカップ / ヴェンデッタ,ミラージュ / 守りのミンネ / 戦いのエール,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=136&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=168&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=200&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=265&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=267&se=8&t=1,,,,,,
ClayClay,I,5,アス,56,原,https://eldersign.jp/img/mi/g/f0/048_hydra_0g4.png,アースクェイク / カロウシブスピット / シードハウザー / ラーヴァフロウ,ミラージュ / 守りのミンネ / 戦いのエール,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=136&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=168&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=200&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=265&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=267&se=8&t=1,,,,,,
ClayClay,I,5,白夜庵,55,亜1,https://eldersign.jp/img/mi/g/f0/065_cats-of-ulthar_1g7.png,カラカス / ディスペル / フライト / 光の楔 / 月光浴,クィックオーダー / ミラージュ / 命中ブースト / 守りのミンネ,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=136&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=168&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=200&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=265&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=267&se=8&t=1,,,,,,
ClayClay,I,5,シルバードラゴン,56,原,https://eldersign.jp/img/mi/g/f0/050_silver-dragon_0g4.png,カラカス / テンペスト / ニグラーヌ / バーニングレイジ / 光のベール,クィックオーダー / フレイムアシスト / フレイムバリア / 命中ブースト / 守りのミンネ / 戦いのエール / 防御ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=136&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=168&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=200&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=265&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=267&se=8&t=1,,,,,,
ユウア,B,2,フラーユ (1),33,原,https://eldersign.jp/img/mi/p/f0/058_floweyu_0g4.png,アイスランス / セメタリーゲート / ペイルムーン,ハートオブマーブル / リジェネレイト,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=1&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=34&se=8&t=1,,,,,,,,,
ユウア,B,2,フラーユ (2),29,原,https://eldersign.jp/img/mi/p/f0/058_floweyu_0g4.png,セメタリーゲート / ペイルムーン,ハートオブフレイム / ハートオブマーブル / リジェネレイト,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=1&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=34&se=8&t=1,,,,,,,,,
ユウア,B,3,エアリエル,59,原,https://eldersign.jp/img/mi/g/f0/039_ariel_0g7.png,セメタリーゲート / テンペスト / ヒーリング / ファイアランス / フェアリーエイド,HPブースト / クィックオーダー / ハートオブフレイム / 命中ブースト / 魔力ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=1&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=34&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=36&se=8&t=1,,,,,,,,
ユウア,B,2,サキュバス,46,亜1,https://eldersign.jp/img/mi/p/f0/043_succubus_1g7.png,アウェイクニング / エルフショット / セメタリーゲート / 悪魔のトリル,ハートオブフレイム / 魔力ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=1&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=34&se=8&t=1,,,,,,,,,
ユウア,B,2,ドール (1),49,原,https://eldersign.jp/img/mi/g/f0/056_dhole_0g7.png,アースクェイク / スタンピード / チャージ / ハードブロウ / ブラッドセイバー,エンジェリックウィング / 戦いのエール,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=35&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=40&se=8&t=1,,,,,,,,,
ユウア,B,2,ドール (2),45,原,https://eldersign.jp/img/mi/g/f0/056_dhole_0g4.png,アースクェイク / カロウシブスピット / スタンピード / チャージ / ハードブロウ,エンジェリックウィング / ハートオブオーシャン,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=35&se=8&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=0&v=40&se=8&t=1,,,,,,,,,
