player,letter,出場回数,monster,level,variant,image,A(アクティブ),P(コンパニオン),url01,url02,url03,url04,url05,url06,url07,url08,url09,url10,url11
ハイドランジア,H,9,突撃思考のブラスドラゴン,44,原,https://eldersign.jp/img/mi/g/f0/049_brass-dragon_0g7.png,スキュアー / スタンピード / チャージ / ドラゴンスケイル / フレア,エンジェリックウィング / 攻撃ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=7&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=39&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=103&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=167&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=199&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=232&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=233&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=234&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=235&se=12&t=1,,
ハイドランジア,H,6,将来に悩むアンクー,38,原,https://eldersign.jp/img/mi/g/f0/044_ankou_0g4.png,エルフショット / パンデミック,攻撃ブースト / 魔力ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=7&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=39&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=103&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=167&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=233&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=235&se=12&t=1,,,,,
ハイドランジア,H,9,笑うオールドワン,37,原,https://eldersign.jp/img/mi/g/f0/051_old-one_0g4.png,ミラーズ / ロッツオブラフ / 悪魔のトリル / 滅びの翼,ローズイズレッド / ヴァイオレッツブルー,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=7&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=39&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=103&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=167&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=199&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=232&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=233&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=234&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=235&se=12&t=1,,
ハイドランジア,H,2,シルバードラゴン (1),14,亜1,https://eldersign.jp/img/mi/p/f0/050_silver-dragon_1g7.png,アウェイクニング / テンペスト / フラッド,ローズイズレッド / ヴァイオレッツブルー,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=71&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=135&se=12&t=1,,,,,,,,,
ハイドランジア,H,2,シルバードラゴン (2),23,亜2,https://eldersign.jp/img/mi/p/f0/050_silver-dragon_2g4.png,アイギスシールド / アブソリュートゼロ / フライト / 炎のベール,ローズイズレッド / ヴァイオレッツブルー,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=71&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=135&se=12&t=1,,,,,,,,,
ハイドランジア,H,2,スキル上げ (1),10,原,https://eldersign.jp/img/mi/g/f0/051_old-one_0g1.png,ミラーズ / ユロール,クィックオーダー / 地味づくり,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=71&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=135&se=12&t=1,,,,,,,,,
ハイドランジア,H,2,スキル上げ (2),8,原,https://eldersign.jp/img/mi/s/f0/032_mi-go_0g1.png,フォトケミカルスモッグ,攻撃ブースト / 魔力ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=199&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=232&se=12&t=1,,,,,,,,,
ハイドランジア,H,2,スキル上げ (3),6,亜2,https://eldersign.jp/img/mi/g/f0/082_gug_2g4.png,ヒーリング / 幻日,心の壁 / 魔力ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=71&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=135&se=12&t=1,,,,,,,,,
ハイドランジア,H,1,温冷カボチャ,60,亜2,https://eldersign.jp/img/mi/g/f0/007_yan-gant-y-tan_2g7.png,スリートストーム / フサリア / ヴィジョン,攻撃ブースト / 魔力ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=234&se=12&t=1,,,,,,,,,,
シュトラッサー,G,11,ルサルカ,47,原,https://eldersign.jp/img/mi/g/f0/041_rusalka_0g7.png,フラッド / メイルストロム,リジェネレイト / 守りのミンネ,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=6&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=38&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=70&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=102&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=134&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=166&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=199&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=200&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=201&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=202&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=203&se=12&t=1
