player,letter,出場回数,monster,level,variant,image,A(アクティブ),P(コンパニオン),url01,url02,url03,url04,url05,url06,url07,url08,url09,url10,url11
savekimo,L,11,ハイドラ,63,原,https://eldersign.jp/img/mi/g/f0/048_hydra_0g4.png,スウィング / ダブルアタック / チャージ / ハードブロウ / ラーヴァフロウ / 光の刻印,ミラージュ / 戦いのエール,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=11&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=43&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=75&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=107&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=139&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=171&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=203&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=235&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=267&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=299&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=331&se=11&t=1
savekimo,L,6,シルバードラゴン (1),37,原,https://eldersign.jp/img/mi/g/f0/050_silver-dragon_0g4.png,アイスブレス / ファイアボルト / ファイアランス / フサリア / リヴァイヴ,フレイムアシスト / フレイムバリア,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=11&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=139&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=171&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=203&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=235&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=299&se=11&t=1,,,,,
savekimo,L,1,シルバードラゴン (2),33,原,https://eldersign.jp/img/mi/g/f0/050_silver-dragon_0g4.png,ファイアランス / フサリア / リヴァイヴ,フレイムアシスト,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=75&se=11&t=1,,,,,,,,,,
savekimo,L,4,覚醒済,41,亜1,https://eldersign.jp/img/mi/g/f0/021_gremlin_1g4.png,ヒーリング / フォトケミカルスモッグ / 光の楔 / 闇の刻印 / 風葬,ミラージュ / レジストペトリ / 心の壁 / 心の棘 / 魔力ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=11&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=43&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=107&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=267&se=11&t=1,,,,,,,
savekimo,L,1,バーニングレイジ,38,原,https://eldersign.jp/img/mi/s/f0/026_cwn-annwn_0g4.png,バーニングレイジ / ファイアランス,ハートオブウィンド,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=11&se=11&t=1,,,,,,,,,,
savekimo,L,1,パズズ,48,原,https://eldersign.jp/img/mi/g/f0/045_pazuzu_0g7.png,ダブルアタック / チャージ / デルタスラッシュ / 光の刻印,戦いのエール,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=43&se=11&t=1,,,,,,,,,,
savekimo,L,10,ウルタールの猫,49,原,https://eldersign.jp/img/mi/s/f0/065_cats-of-ulthar_0g4.png,ヒーリング / フライト / ルビーライト / 光のベール / 月光浴,HPブースト / クィックオーダー / 戦いのエール / 攻撃ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=43&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=75&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=107&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=139&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=171&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=203&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=235&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=267&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=299&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=331&se=11&t=1,
savekimo,L,1,フラーユ,39,原,https://eldersign.jp/img/mi/p/f0/058_floweyu_0g1.png,ウィンドボルト / エルフショット / ヒーリング / ブラッドスティール / 悪魔のトリル,レジストスリープ / レジストチャーム,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=331&se=11&t=1,,,,,,,,,,
まる,I,11,ダークヤング,42,亜2,https://eldersign.jp/img/mi/p/f0/055_dark-young_2g4.png,イボニーシード / ガッシマ / スタンピード / ダブルアタック / チャージ,戦いのエール,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=8&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=40&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=72&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=104&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=136&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=168&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=200&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=232&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=265&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=266&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=267&se=11&t=1
まる,I,11,アークディスプレイサー,51,原,https://eldersign.jp/img/mi/g/f0/057_arch-displacers_0g4.png,ダブルアタック / ハードブロウ / フェイズアウト / ホロウワールド,守りのミンネ / 防御ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=8&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=40&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=72&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=104&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=136&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=168&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=200&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=232&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=265&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=266&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=267&se=11&t=1
