player,letter,出場回数,monster,level,variant,image,A(アクティブ),P(コンパニオン),url01,url02,url03,url04,url05,url06,url07,url08,url09,url10,url11
けけけけ,H,10,アルルーナ,60,原,https://eldersign.jp/img/mi/g/f0/040_alrunes_0g7.png,アイスランス / エンジェルダスト / ラストシュリーク / リヴァイヴ,コールドアシスト / リジェネレイト / リフレクション / 魔力ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=7&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=39&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=71&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=103&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=167&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=199&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=232&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=233&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=234&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=235&se=11&t=1,
けけけけ,H,10,フラーユ,57,原,https://eldersign.jp/img/mi/p/f0/058_floweyu_0g4.png,アイスランス / フェアリーエイド / ペイルムーン / 桜花泡影,コールドアシスト / 心の棘 / 敏捷ブースト / 魔力ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=7&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=39&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=71&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=103&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=167&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=199&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=232&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=233&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=234&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=235&se=11&t=1,
けけけけ,H,11,ペリ,64,亜2,https://eldersign.jp/img/mi/p/f0/042_peri_2g7.png,アウェイクニング / セメタリーゲート / ムーランルージュ / レーヴァテイン / 風葬,フレイムアシスト / フレイムバリア,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=7&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=39&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=71&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=103&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=135&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=167&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=199&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=232&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=233&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=234&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=235&se=11&t=1
けけけけ,H,10,ルサルカ,63,原,https://eldersign.jp/img/mi/g/f0/041_rusalka_0g7.png,ウィンターブラスト / フォグ / フラッド / ペイルムーン,エンジェリックウィング / クィックオーダー / ハートオブマーブル,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=7&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=39&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=71&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=103&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=167&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=199&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=232&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=233&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=234&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=235&se=11&t=1,
けけけけ,H,1,ダークヤング,63,原,https://eldersign.jp/img/mi/g/f0/055_dark-young_0g7.png,のしかかり / ガッシマ / スタンピード,戦いのエール / 攻撃ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=135&se=11&t=1,,,,,,,,,,
けけけけ,H,1,ドール,60,原,https://eldersign.jp/img/mi/g/f0/056_dhole_0g7.png,のしかかり / アースクェイク / カロウシブスピット,リジェネレイト / 戦いのエール,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=135&se=11&t=1,,,,,,,,,,
けけけけ,H,1,オールドワン,56,原,https://eldersign.jp/img/mi/g/f0/051_old-one_0g4.png,ミラーズ / ユロール / 光の楔,メンタルケア / 地味づくり,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=135&se=11&t=1,,,,,,,,,,
ハイジ,J,11,パズズ兄,63,原,https://eldersign.jp/img/mi/g/f0/045_pazuzu_0g4.png,チャージ / デルタスラッシュ / ドラゴニックロア / ハードブロウ / ベノムスティング,ハートオブオーシャン / ミラージュ / 守りのミンネ / 敏捷ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=9&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=41&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=73&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=105&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=137&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=169&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=201&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=233&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=265&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=298&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=299&se=11&t=1
ハイジ,J,11,パズズ弟,46,亜2,https://eldersign.jp/img/mi/p/f0/045_pazuzu_2g4.png,チャージ / デルタスラッシュ / ドラゴニックロア / バインドグラスプ / ベノムスティング,ミラージュ,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=9&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=41&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=73&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=105&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=137&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=169&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=201&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=233&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=265&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=298&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=299&se=11&t=1
ハイジ,J,11,ルサルカ姉,58,原,https://eldersign.jp/img/mi/g/f0/041_rusalka_0g7.png,アイスランス / ウィンターブラスト / スリートストーム / フラッド / ペイルムーン,HPブースト / エンジェリックウィング / クィックオーダー,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=9&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=41&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=73&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=105&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=137&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=169&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=201&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=233&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=265&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=298&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=299&se=11&t=1
ハイジ,J,9,ルサルカ妹,40,原,https://eldersign.jp/img/mi/g/f0/041_rusalka_0g7.png,ウィンターブラスト / ファイアランス / フォグ / ペイルムーン / 光のベール,エンジェリックウィング,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=9&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=105&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=137&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=169&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=201&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=233&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=265&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=298&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=299&se=11&t=1,,
ハイジ,J,2,グレちゃん,48,亜1,https://eldersign.jp/img/mi/g/f0/021_gremlin_1g4.png,アウェイクニング / アムネジア / ウィンドボルト / ファイアランス / 風葬,HPブースト / クィックオーダー,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=41&se=11&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=73&se=11&t=1,,,,,,,,,
